n,m,l,S,nonlinear_gain,linearity_score,mse_full,mse_linear,gain_mean,gain_std,steps_used,steps_mean,converged,n_converged,n_seeds,n_runs
64,32,1,0.95,1.0455125448061153e-05,0.9999999403953552,0.0003340293187648058,0.0003340328112244606,6.5862693494030585e-06,2.0691381822151783e-05,20000,12933.4,False,9,15,3
64,32,2,0.85,0.9398676156997681,0.8347395658493042,0.0013942769728600979,0.023186948150396347,0.3279940891460965,0.43951720679108386,24000,44095.137931034486,True,56,58,6
64,32,2,0.9,0.9195677638053894,0.9137505888938904,0.0005407197750173509,0.0067227864637970924,0.24592936429811138,0.35409319760347896,24000,64114.958333333336,True,42,48,5
64,32,2,0.95,0.9607222676277161,0.9491042494773865,8.270049875136465e-05,0.0021057764533907175,0.5263714251609949,0.33955674289162513,48000,76795.10256410256,True,73,78,6
64,32,3,0.85,0.9556940197944641,0.830710768699646,0.0004735297115985304,0.010687937960028648,0.42483409525911237,0.3868292390203972,48000,62017.46590909091,True,82,88,7
64,32,3,0.9,0.9680297374725342,0.9253133535385132,9.244470129488036e-05,0.002891888376325369,0.33871373862764964,0.43854455984332447,48000,42373.463768115944,True,131,138,7
64,32,3,0.95,0.9800095558166504,0.9479238986968994,2.0408144337125123e-05,0.0010213878704234958,0.33222263394735363,0.4600786926260609,48000,45960.42028985507,True,137,138,7
64,32,4,0.85,0.974498987197876,0.830812931060791,0.0002954492229036987,0.01158616691827774,0.40630874321955573,0.41918717695700297,48000,48920.65909090909,True,83,88,7
64,32,4,0.9,0.9784744381904602,0.9426134824752808,5.195036646910012e-05,0.002413877984508872,0.22581309788678156,0.35338147987732205,48000,48850.48905109489,True,131,137,6
64,32,4,0.95,0.9780521988868713,0.9607530832290649,1.3641250006912742e-05,0.0006219780771061778,0.3256709574747021,0.43498726113022546,24000,46304.6231884058,True,137,138,7
